,enter_time,leave_time
flow_1436_0,1.0,216.0
flow_1437_0,38.0,220.0
flow_1438_0,75.0,222.0
flow_0_0,81.0,133.0
flow_2_0,85.0,176.0
flow_3_0,111.0,180.0
flow_1439_0,112.0,225.0
flow_1440_0,149.0,227.0
flow_5_0,161.0,246.0
flow_7_0,163.0,250.0
flow_1441_0,186.0,386.0
flow_2763_0,208.0,286.0
flow_10_0,211.0,263.0
flow_2764_0,221.0,290.0
flow_1442_0,223.0,898.0
flow_12_0,231.0,283.0
flow_15_0,254.0,306.0
flow_1443_0,260.0,334.0
flow_16_0,267.0,326.0
flow_17_0,280.0,506.0
flow_18_0,293.0,346.0
flow_1444_0,297.0,436.0
flow_1445_0,301.0,440.0
flow_19_0,311.0,510.0
flow_1446_0,315.0,396.0
flow_1447_0,329.0,486.0
flow_21_0,332.0,384.0
flow_1448_0,343.0,490.0
flow_22_0,351.0,406.0
flow_1449_0,357.0,536.0
flow_631_0,361.0,426.0
flow_637_0,364.0,416.0
flow_23_0,371.0,426.0
flow_1450_0,371.0,540.0
flow_24_0,374.0,426.0
flow_1451_0,385.0,459.0
flow_212_0,393.0,486.0
flow_1452_0,399.0,556.0
flow_1453_0,413.0,560.0
flow_213_0,421.0,490.0
flow_1654_0,423.0,536.0
flow_1454_0,427.0,501.0
flow_27_0,430.0,482.0
flow_222_0,433.0,503.0
flow_1455_0,441.0,526.0
flow_28_0,451.0,516.0
flow_1456_0,455.0,529.0
flow_2782_0,463.0,516.0
flow_1457_0,469.0,563.0
flow_29_0,481.0,533.0
flow_1458_0,483.0,565.0
flow_1459_0,497.0,570.0
flow_217_0,505.0,687.0
flow_1460_0,511.0,686.0
flow_30_0,521.0,576.0
flow_31_0,523.0,580.0
flow_1461_0,525.0,691.0
flow_1462_0,539.0,613.0
flow_225_0,541.0,593.0
flow_1463_0,553.0,716.0
flow_1464_0,567.0,1102.0
flow_1224_0,571.0,690.0
flow_1229_0,573.0,717.0
flow_1465_0,581.0,655.0
flow_1466_0,595.0,669.0
flow_1467_0,601.0,675.0
flow_2051_0,601.0,676.0
flow_2062_0,603.0,680.0
flow_33_0,611.0,666.0
flow_2790_0,612.0,663.0
flow_35_0,613.0,665.0
flow_1468_0,616.0,806.0
flow_1469_0,631.0,705.0
flow_1470_0,646.0,810.0
flow_36_0,651.0,726.0
flow_13_0,659.0,729.0
flow_1471_0,661.0,926.0
flow_661_0,661.0,736.0
flow_2096_0,663.0,741.0
flow_37_0,671.0,723.0
flow_38_0,674.0,982.0
flow_1472_0,676.0,930.0
flow_2795_0,678.0,729.0
flow_1473_0,691.0,933.0
flow_39_0,691.0,956.0
flow_41_0,693.0,776.0
flow_1474_0,706.0,936.0
flow_42_0,711.0,781.0
flow_43_0,714.0,961.0
flow_1475_0,721.0,940.0
flow_1476_0,736.0,942.0
flow_2103_0,741.0,816.0
flow_2110_0,744.0,796.0
flow_1477_0,751.0,825.0
flow_1231_0,753.0,823.0
flow_1233_0,756.0,926.0
flow_249_0,761.0,813.0
flow_1478_0,766.0,944.0
flow_1479_0,781.0,855.0
flow_46_0,781.0,846.0
flow_48_0,784.0,976.0
flow_1480_0,796.0,947.0
flow_49_0,801.0,853.0
flow_50_0,804.0,866.0
flow_1481_0,811.0,885.0
flow_2111_0,811.0,866.0
flow_1482_0,826.0,900.0
flow_52_0,841.0,916.0
flow_1483_0,841.0,915.0
flow_53_0,844.0,980.0
flow_1484_0,856.0,930.0
flow_2112_0,861.0,930.0
flow_2806_0,862.0,913.0
flow_1242_0,864.0,934.0
flow_1250_0,867.0,937.0
flow_54_0,871.0,966.0
flow_1485_0,871.0,949.0
flow_55_0,873.0,970.0
flow_239_0,886.0,966.0
flow_1486_0,886.0,1066.0
flow_1487_0,901.0,1070.0
flow_2809_0,902.0,956.0
flow_1488_0,914.0,1086.0
flow_56_0,921.0,996.0
flow_60_0,924.0,1233.0
flow_1489_0,927.0,1001.0
flow_715_0,931.0,996.0
flow_730_0,933.0,1001.0
flow_1490_0,940.0,1090.0
flow_2810_0,952.0,1003.0
flow_1491_0,953.0,1056.0
flow_2102_0,961.0,1056.0
flow_2813_0,966.0,1018.0
flow_1492_0,966.0,1390.0
flow_1493_0,979.0,1116.0
flow_62_0,991.0,1046.0
flow_1494_0,992.0,1121.0
flow_65_0,994.0,1046.0
flow_1254_0,1001.0,1070.0
flow_2814_0,1001.0,1076.0
flow_1689_0,1003.0,1086.0
flow_1495_0,1005.0,1079.0
flow_2147_0,1010.0,1081.0
flow_1496_0,1018.0,1092.0
flow_1497_0,1031.0,1216.0
flow_66_0,1041.0,1096.0
flow_68_0,1044.0,1096.0
flow_1498_0,1044.0,1118.0
flow_69_0,1049.0,1101.0
flow_1499_0,1057.0,1131.0
flow_1500_0,1070.0,1221.0
flow_2186_0,1076.0,1596.0
flow_70_0,1079.0,1131.0
flow_1501_0,1083.0,1157.0
flow_2144_0,1091.0,1196.0
flow_2167_0,1091.0,1216.0
flow_1502_0,1096.0,1170.0
flow_1503_0,1109.0,1236.0
flow_1504_0,1122.0,1196.0
flow_1263_0,1123.0,1193.0
flow_1505_0,1135.0,1241.0
flow_1258_0,1142.0,1201.0
flow_1506_0,1148.0,1266.0
flow_1507_0,1161.0,1269.0
flow_795_0,1171.0,1256.0
flow_797_0,1174.0,1226.0
flow_1508_0,1174.0,1248.0
flow_1509_0,1187.0,1386.0
flow_1510_0,1200.0,1390.0
flow_1511_0,1203.0,1516.0
flow_302_0,1211.0,1296.0
flow_1691_0,1221.0,1386.0
flow_1512_0,1222.0,1296.0
flow_293_0,1224.0,1294.0
flow_73_0,1231.0,1301.0
flow_74_0,1233.0,1303.0
flow_1270_0,1241.0,1311.0
flow_1513_0,1243.0,1317.0
flow_75_0,1251.0,1303.0
flow_778_0,1252.0,1321.0
flow_76_0,1259.0,1310.0
flow_1870_0,1261.0,1516.0
flow_1514_0,1264.0,1338.0
flow_67_0,1276.0,1346.0
flow_77_0,1281.0,1356.0
flow_808_0,1281.0,1366.0
flow_1515_0,1285.0,1359.0
flow_1516_0,1306.0,1520.0
flow_316_0,1321.0,1373.0
flow_1517_0,1327.0,1401.0
flow_79_0,1331.0,1383.0
flow_304_0,1332.0,1416.0
flow_80_0,1333.0,1386.0
flow_1877_0,1336.0,1407.0
flow_1518_0,1348.0,1556.0
flow_1705_0,1351.0,1426.0
flow_329_0,1357.0,1427.0
flow_1519_0,1369.0,1560.0
flow_1281_0,1382.0,1435.0
flow_1520_0,1390.0,1596.0
flow_830_0,1391.0,1466.0
flow_81_0,1391.0,1466.0
flow_838_0,1393.0,1471.0
flow_1521_0,1411.0,1485.0
flow_341_0,1411.0,1481.0
flow_85_0,1412.0,1464.0
flow_1522_0,1432.0,1506.0
flow_1523_0,1453.0,1600.0
flow_1710_0,1471.0,1541.0
flow_2827_0,1471.0,1526.0
flow_1524_0,1474.0,1716.0
flow_1713_0,1474.0,1557.0
flow_352_0,1476.0,1547.0
flow_1716_0,1479.0,1560.0
flow_852_0,1491.0,1546.0
flow_1525_0,1495.0,1569.0
flow_1526_0,1501.0,1575.0
flow_86_0,1511.0,1566.0
flow_854_0,1511.0,1566.0
flow_858_0,1513.0,1571.0
flow_87_0,1513.0,1570.0
flow_1527_0,1524.0,1721.0
flow_2196_0,1531.0,1586.0
flow_859_0,1534.0,1586.0
flow_1528_0,1547.0,1846.0
flow_88_0,1551.0,1603.0
flow_89_0,1554.0,1616.0
flow_1904_0,1561.0,1717.0
flow_367_0,1564.0,1620.0
flow_1529_0,1570.0,2141.0
flow_1295_0,1591.0,1720.0
flow_2850_0,1591.0,1656.0
flow_1530_0,1593.0,1876.0
flow_2198_0,1601.0,1661.0
flow_1906_0,1603.0,1676.0
flow_1300_0,1611.0,1682.0
flow_1531_0,1616.0,1690.0
flow_2203_0,1621.0,1673.0
flow_93_0,1621.0,1676.0
flow_94_0,1624.0,1676.0
flow_1532_0,1639.0,1713.0
flow_1718_0,1653.0,1847.0
flow_95_0,1661.0,1713.0
flow_874_0,1661.0,1713.0
flow_1533_0,1662.0,1746.0
flow_2216_0,1663.0,1716.0
flow_96_0,1663.0,1716.0
flow_1534_0,1685.0,1880.0
flow_2224_0,1691.0,1766.0
flow_97_0,1691.0,1766.0
flow_1535_0,1708.0,1926.0
flow_1726_0,1711.0,1850.0
flow_403_0,1714.0,1784.0
flow_2235_0,1722.0,1774.0
flow_1536_0,1731.0,1805.0
flow_100_0,1731.0,1816.0
flow_1722_0,1731.0,1877.0
flow_101_0,1734.0,1820.0
flow_855_0,1753.0,1816.0
flow_1537_0,1754.0,1828.0
flow_1732_0,1761.0,1831.0
flow_2241_0,1771.0,1856.0
flow_1538_0,1777.0,1930.0
flow_1539_0,1800.0,1874.0
flow_1540_0,1801.0,1966.0
flow_1541_0,1816.0,1890.0
flow_1542_0,1831.0,1971.0
flow_1740_0,1831.0,1926.0
flow_909_0,1841.0,1892.0
flow_2253_0,1843.0,1895.0
flow_1543_0,1846.0,1996.0
flow_2870_0,1851.0,1936.0
flow_1544_0,1861.0,2000.0
flow_104_0,1861.0,1936.0
flow_106_0,1863.0,1941.0
flow_1545_0,1876.0,2066.0
flow_1546_0,1891.0,2070.0
flow_107_0,1892.0,2006.0
flow_1936_0,1901.0,1986.0
flow_1547_0,1906.0,2126.0
flow_793_0,1911.0,2010.0
flow_2874_0,1912.0,1963.0
flow_1548_0,1921.0,2130.0
flow_1549_0,1936.0,2010.0
flow_1938_0,1951.0,2066.0
flow_1550_0,1951.0,2025.0
flow_1314_0,1953.0,2070.0
flow_1743_0,1956.0,2027.0
flow_1551_0,1966.0,2146.0
flow_1552_0,1981.0,2150.0
flow_1553_0,1996.0,2096.0
flow_1554_0,2011.0,2085.0
flow_2271_0,2020.0,2076.0
flow_108_0,2021.0,2086.0
flow_2276_0,2023.0,2086.0
flow_109_0,2023.0,2090.0
flow_1555_0,2026.0,2152.0
flow_423_0,2035.0,2126.0
flow_958_0,2041.0,2136.0
flow_1556_0,2041.0,2155.0
flow_1557_0,2056.0,2157.0
flow_2864_0,2064.0,2117.0
flow_1558_0,2071.0,2176.0
flow_941_0,2081.0,2150.0
flow_1559_0,2086.0,2160.0
flow_1560_0,2101.0,2186.0
flow_2879_0,2102.0,2154.0
flow_389_0,2111.0,2186.0
flow_110_0,2111.0,2206.0
flow_1319_0,2113.0,2189.0
flow_1561_0,2115.0,2190.0
flow_1562_0,2129.0,2226.0
flow_1282_0,2141.0,2226.0
flow_1563_0,2143.0,2231.0
flow_1564_0,2157.0,2231.0
flow_2284_0,2161.0,2266.0
flow_1325_0,2164.0,2234.0
flow_1329_0,2166.0,2277.0
flow_1333_0,2169.0,2280.0
flow_115_0,2171.0,2223.0
flow_1565_0,2171.0,2245.0
flow_116_0,2173.0,2226.0
flow_1758_0,2182.0,2235.0
flow_1566_0,2185.0,3051.0
flow_1567_0,2199.0,2281.0
flow_441_0,2201.0,2377.0
flow_1769_0,2203.0,2380.0
flow_1337_0,2206.0,2476.0
flow_118_0,2211.0,2306.0
flow_1568_0,2213.0,2629.0
flow_119_0,2214.0,2266.0
flow_1569_0,2227.0,2301.0
flow_1570_0,2241.0,2381.0
flow_120_0,2241.0,2293.0
flow_121_0,2244.0,2311.0
flow_1571_0,2255.0,2329.0
flow_1572_0,2269.0,2476.0
flow_124_0,2280.0,2336.0
flow_1573_0,2283.0,2366.0
flow_1574_0,2297.0,2480.0
flow_125_0,2301.0,2353.0
flow_126_0,2309.0,2360.0
flow_1575_0,2311.0,2416.0
flow_1339_0,2321.0,2391.0
flow_111_0,2323.0,2394.0
flow_1576_0,2325.0,2399.0
flow_433_0,2331.0,2480.0
flow_1577_0,2339.0,3077.0
flow_2431_0,2339.0,2390.0
flow_1343_0,2351.0,2516.0
flow_2325_0,2353.0,2520.0
flow_1578_0,2353.0,2520.0
flow_127_0,2361.0,2526.0
flow_989_0,2361.0,2413.0
flow_1006_0,2363.0,2416.0
flow_1776_0,2363.0,2433.0
flow_128_0,2364.0,2416.0
flow_1579_0,2367.0,2606.0
flow_1580_0,2381.0,3496.0
flow_1581_0,2395.0,2469.0
flow_129_0,2401.0,2453.0
flow_1582_0,2401.0,2475.0
flow_130_0,2404.0,2466.0
flow_1016_0,2411.0,2943.0
flow_2324_0,2414.0,2466.0
flow_1583_0,2417.0,2491.0
flow_133_0,2431.0,2530.0
flow_1584_0,2433.0,2626.0
flow_1585_0,2449.0,2523.0
flow_135_0,2451.0,2503.0
flow_2906_0,2463.0,2546.0
flow_1586_0,2465.0,2630.0
flow_1777_0,2471.0,2541.0
flow_136_0,2471.0,2523.0
flow_137_0,2473.0,2526.0
flow_1345_0,2474.0,2606.0
flow_1347_0,2476.0,2610.0
flow_1587_0,2481.0,2746.0
flow_138_0,2485.0,2927.0
flow_1034_0,2491.0,2801.0
flow_1588_0,2497.0,2571.0
flow_139_0,2498.0,2566.0
flow_1589_0,2513.0,2750.0
flow_140_0,2521.0,2586.0
flow_141_0,2524.0,2576.0
flow_1590_0,2529.0,2603.0
flow_2885_0,2541.0,2616.0
flow_1352_0,2544.0,2626.0
flow_1591_0,2545.0,2619.0
flow_1592_0,2561.0,2816.0
flow_2363_0,2561.0,2646.0
flow_1041_0,2563.0,2650.0
flow_1593_0,2577.0,2651.0
flow_1348_0,2582.0,2652.0
flow_1594_0,2593.0,2820.0
flow_1595_0,2609.0,2683.0
flow_2894_0,2611.0,2686.0
flow_2913_0,2621.0,2691.0
flow_2384_0,2624.0,3253.0
flow_1596_0,2625.0,2699.0
flow_1350_0,2631.0,2701.0
flow_1354_0,2634.0,2746.0
flow_1597_0,2641.0,2846.0
flow_1598_0,2657.0,2850.0
flow_146_0,2671.0,2726.0
flow_1599_0,2673.0,2866.0
flow_152_0,2673.0,2730.0
flow_1600_0,2689.0,2763.0
flow_154_0,2693.0,2756.0
flow_2918_0,2698.0,2756.0
flow_1601_0,2701.0,2870.0
flow_155_0,2711.0,2763.0
flow_1076_0,2711.0,2763.0
flow_1602_0,2721.0,2886.0
flow_2920_0,2738.0,2801.0
flow_1603_0,2741.0,2890.0
flow_478_0,2746.0,2806.0
flow_156_0,2751.0,2826.0
flow_1357_0,2751.0,2856.0
flow_157_0,2753.0,2830.0
flow_1358_0,2754.0,2824.0
flow_1604_0,2761.0,2926.0
flow_1086_0,2761.0,2813.0
flow_1605_0,2781.0,2930.0
flow_160_0,2781.0,2996.0
flow_161_0,2801.0,2916.0
flow_1606_0,2801.0,2932.0
flow_1089_0,2811.0,2996.0
flow_1090_0,2813.0,3000.0
flow_1607_0,2821.0,2895.0
flow_2419_0,2831.0,2883.0
flow_114_0,2834.0,3016.0
flow_1608_0,2841.0,2915.0
flow_1059_0,2843.0,2930.0
flow_1365_0,2851.0,2933.0
flow_1975_0,2853.0,2935.0
flow_1609_0,2861.0,2935.0
flow_1375_0,2871.0,2940.0
flow_1610_0,2881.0,2986.0
flow_1098_0,2881.0,3020.0
flow_2440_0,2884.0,2937.0
flow_2423_0,2891.0,2986.0
flow_1376_0,2894.0,2964.0
flow_1611_0,2901.0,2991.0
flow_2442_0,2911.0,2976.0
flow_1612_0,2921.0,3076.0
flow_2930_0,2922.0,2973.0
flow_1613_0,2941.0,3080.0
flow_163_0,2951.0,3016.0
flow_167_0,2954.0,3066.0
flow_1614_0,2961.0,3156.0
flow_158_0,2966.0,3046.0
flow_168_0,2981.0,3036.0
flow_1615_0,2981.0,3161.0
flow_1380_0,2993.0,3080.0
flow_1616_0,3001.0,3075.0
flow_2462_0,3001.0,3106.0
flow_1617_0,3016.0,3090.0
flow_1618_0,3031.0,3176.0
flow_1382_0,3031.0,3101.0
flow_2937_0,3033.0,3085.0
flow_169_0,3041.0,3093.0
flow_170_0,3044.0,3106.0
flow_1619_0,3046.0,3120.0
flow_1620_0,3061.0,3180.0
flow_1373_0,3071.0,3186.0
flow_1621_0,3076.0,3246.0
flow_1383_0,3081.0,3156.0
flow_2584_0,3083.0,3159.0
flow_171_0,3091.0,3146.0
flow_1622_0,3091.0,3250.0
flow_173_0,3094.0,3146.0
flow_515_0,3101.0,3317.0
flow_1623_0,3106.0,3254.0
flow_2496_0,3115.0,3190.0
flow_175_0,3120.0,3186.0
flow_1624_0,3121.0,3256.0
flow_1625_0,3136.0,3226.0
flow_176_0,3140.0,3192.0
flow_1626_0,3151.0,3231.0
flow_1986_0,3151.0,3206.0
flow_1988_0,3154.0,3206.0
flow_2498_0,3156.0,3210.0
flow_177_0,3160.0,3212.0
flow_1627_0,3166.0,3240.0
flow_1628_0,3181.0,3258.0
flow_2497_0,3181.0,3251.0
flow_1629_0,3196.0,3296.0
flow_1630_0,3211.0,3285.0
flow_1631_0,3226.0,3300.0
flow_2469_0,3231.0,3300.0
flow_1632_0,3241.0,3326.0
flow_180_0,3251.0,3320.0
flow_1795_0,3251.0,3466.0
flow_181_0,3253.0,3367.0
flow_2511_0,3254.0,3317.0
flow_1633_0,3256.0,3330.0
flow_2953_0,3261.0,3320.0
flow_1395_0,3271.0,3341.0
flow_1634_0,3271.0,3346.0
flow_1397_0,3274.0,3346.0
flow_2466_0,3276.0,3349.0
flow_1402_0,3279.0,3476.0
flow_540_0,3281.0,3480.0
flow_2956_0,3286.0,3366.0
flow_1635_0,3286.0,3476.0
flow_1636_0,3301.0,3375.0
flow_182_0,3301.0,3353.0
flow_183_0,3304.0,3370.0
flow_184_0,3321.0,3386.0
flow_1637_0,3324.0,3481.0
flow_185_0,3324.0,3376.0
flow_2631_0,3345.0,3398.0
flow_1638_0,3347.0,3556.0
flow_186_0,3351.0,3466.0
flow_2517_0,3361.0,3413.0
flow_2934_0,3364.0,3426.0
flow_1639_0,3370.0,3456.0
flow_187_0,3371.0,3426.0
flow_188_0,3374.0,3470.0
flow_1398_0,3379.0,3431.0
flow_189_0,3390.0,3446.0
flow_1406_0,3391.0,3556.0
flow_1640_0,3393.0,3560.0
flow_1409_0,3394.0,3464.0
flow_1163_0,3411.0,3463.0
flow_190_0,3411.0,3463.0
flow_1167_0,3414.0,3486.0
flow_1641_0,3416.0,3576.0
flow_1820_0,3431.0,3560.0
flow_1642_0,3439.0,3580.0
flow_191_0,3451.0,3503.0
flow_192_0,3453.0,3506.0
flow_1643_0,3462.0,nan
flow_193_0,3471.0,3523.0
flow_2650_0,3471.0,3541.0
flow_563_0,3473.0,3544.0
flow_194_0,3474.0,3526.0
flow_2541_0,3481.0,3576.0
flow_1644_0,3485.0,nan
flow_195_0,3491.0,3543.0
flow_1169_0,3501.0,nan
flow_1172_0,3504.0,3596.0
flow_1645_0,3508.0,3586.0
flow_1415_0,3511.0,3580.0
flow_197_0,3531.0,3596.0
flow_1646_0,3531.0,nan
flow_198_0,3534.0,nan
flow_1418_0,3543.0,nan
flow_561_0,3545.0,nan
flow_2974_0,3551.0,nan
flow_1647_0,3554.0,nan
flow_199_0,3561.0,nan
flow_571_0,3573.0,nan
flow_1648_0,3577.0,nan
flow_201_0,3581.0,nan
flow_1118_0,3583.0,nan
flow_202_0,3584.0,nan
flow_1649_0,3600.0,nan
